,0
ADXR30,0.000261700069731996
APO_2,0.000259549683925469
CORREL9600,0.0002577609135486609
ADX30,0.00024606405677252634
TRIX480,0.00024413477103915146
AROON_9600_aroonup,0.00023075468618397851
CMO960,0.000225760007986916
fastd,0.00022494774272353244
ROC9600,0.00022186929278438354
ROC960,0.00021950727027355259
AROON_960_aroondown,0.00021820358295783444
WILLR9600,0.0002141286023556364
AROON_960_aroonup,0.00020941753048503523
LINEARREG_ANGLE960,0.0002079372512341427
NATR5,0.00020774276994333545
MFI480,0.00018521782620023946
AROON_4800_aroondown,0.0001827621977591094
MINUS_DM9600,0.0001811328885381926
ATR60,0.00017951696361996885
skew_10,0.00017783547315275932
DX9600,0.0001623670536447354
MINUS_DM960,0.00015587789673006259
AROONOSC2400,0.0001480543070106454
MFI960,0.00013672210121558388
CMO480,0.00012406752947590805
MFI2400,0.00012284897380312047
AROONOSC4800,0.00011999531544659261
CORREL4800,0.0001168422682211394
HT_DCPERIOD,0.00011622427306060442
ROC480,0.00011516790314870287
DX2400,0.00011305714668932923
LINEARREG_SLOPE9600,0.0001075545538657012
TRIX30,0.0001026743875682976
AROON_9600_aroondown,9.514946874554563e-05
STOCHRSI_5_fastd,9.391693562778033e-05
LINEARREG_ANGLE9600,9.278747447006513e-05
volatility_30,8.282240111776466e-05
kyle_lambda,8.248053599486581e-05
ADX5,7.148864996762469e-05
AROON_4800_aroonup,7.101716016305085e-05
ATR2400,6.978604633961108e-05
AROONOSC960,6.349854886952995e-05
AROONOSC9600,6.2761872035782e-05
DX960,6.254966767679562e-05
WILLR480,5.714346495655087e-05
RSI960,5.6271330964201754e-05
ADX60,5.404575884326441e-05
HT_TRENDMODE,4.957474634916004e-05
kurtosis_60,4.9184243947307845e-05
MFI9600,4.009143557187266e-05
DX4800,2.0336823367140845e-05
MFI4800,2.0159775173386646e-05
hasbrouck_lambda,0.0
amihud_lambda,0.0
MOM480,0.0
ADXR60,0.0
RSI480,0.0
corwin_schultz_est,0.0
BETA960,0.0
fastd_3600,0.0
quadrature,0.0
DX480,0.0
chow_segment,0.0
