,0
DX960,0.00017033601412436006
RSI480,0.0001654875017486646
ROC480,0.000160579443861385
AROONOSC9600,0.00015946085375971545
AROON_4800_aroonup,0.00014954417847101636
ADXR5,0.00014855685350444298
STOCHRSI_2400_fastd,0.0001440129236188883
AROON_480_aroonup,0.00013282257753730392
MOM9600,0.00013225863870920554
NATR480,0.00012737482934291986
AROONOSC960,0.00012601052809681302
LINEARREG_ANGLE9600,0.00012180236036106611
MINUS_DM960,0.00012067075969961555
TRIX480,0.00011976509310172693
MINUS_DM480,0.00011891512075950364
fastk_3600,0.00011480463187293796
WILLR480,0.00011382817019029668
AROON_4800_aroondown,0.00010812799851851825
BETA480,0.00010772324421203307
AROONOSC2400,0.00010005881626621861
corwin_schultz_est,9.996110988801806e-05
AROON_960_aroonup,9.855694748286073e-05
ADX4800,9.557520828823042e-05
kyle_lambda,9.285719320666145e-05
ATR5,9.24373326643768e-05
NATR5,8.992570605797079e-05
STOCHRSI_30_fastd,8.605917209512749e-05
DX480,8.46080023694092e-05
APO_2,8.252497997794333e-05
AROON_2400_aroondown,8.18033799218552e-05
ADX60,7.764564748461159e-05
TRIX30,7.67899280989544e-05
ATR2400,7.569770229176019e-05
fastd,7.455017458944447e-05
SAREXT_rand,6.768900287026758e-05
HT_DCPERIOD,6.660305595738379e-05
ATR4800,6.183896441108871e-05
slowd,5.7872252741100574e-05
STOCHRSI_5_fastd,5.302406658740245e-05
LINEARREG_SLOPE9600,5.2442674838741844e-05
kurtosis_60,5.237736933775982e-05
MFI5,4.895128735232666e-05
AROONOSC4800,4.8232634791872626e-05
RSI960,4.543819723727494e-05
DX9600,4.4572394959804905e-05
HT_TRENDMODE,4.380095709833619e-05
AROON_9600_aroonup,4.14965641830574e-05
ADXR30,4.049439954662618e-05
DX2400,3.6863645232904415e-05
MINUS_DM2400,0.0
CORREL4800,0.0
amihud_lambda,0.0
STOCHRSI_960_fastd,0.0
ADXR60,0.0
quadrature,0.0
MFI9600,0.0
CMO960,0.0
MFI4800,0.0
hasbrouck_lambda,0.0
MINUS_DM4800,0.0
MFI2400,0.0
AROON_9600_aroondown,0.0
slowk,0.0
DX4800,0.0
chow_segment,0.0
